type pcts
2 0.07477
3 0.67169
4 0.22191
1 0.59640
2 0.08787
3 0.01891
4 0.29682
1 0.72062
2 0.04312
3 0.16226
4 0.07400
1 0.70527
2 0.10230
3 0.03416
4 0.15827
1 0.40042
2 0.03220
3 0.25839
4 0.30900
1 0.13164
2 0.44949
3 0.17583
4 0.24303
1 0.65415
2 0.09711
3 0.16261
4 0.08612
1 0.33016
2 0.01762
3 0.00539
4 0.64683
1 0.42013
2 0.00735
3 0.00115
4 0.57138
1 0.61001
2 0.25939
3 0.08640
4 0.04420
1 0.56377
2 0.27970
3 0.09461
4 0.06192
1 0.45307
2 0.10870
3 0.28705
4 0.15118
1 0.51065
2 0.13044
3 0.05464
4 0.30428
1 0.85482
2 0.02041
3 0.07319
4 0.05158
1 0.54829
2 0.08426
3 0.08696
4 0.28048
1 0.87391
2 0.02227
3 0.08788
4 0.01593
1 0.72883
2 0.03599
3 0.03385
4 0.20133
1 0.44228
2 0.04207
3 0.38528
4 0.13036
1 0.89007
2 0.02728
3 0.00695
4 0.07571
1 0.39007
2 0.11203
3 0.31601
4 0.18189
1 0.58844
2 0.08683
3 0.22696
4 0.09776
1 0.89688
2 0.01668
3 0.00515
4 0.08130
1 0.45320
2 0.05684
3 0.17072
4 0.31924
1 0.55833
2 0.27105
3 0.09800
4 0.07262
1 0.34924
2 0.01075
3 0.00519
4 0.63482
1 0.94679
2 0.01187
3 0.01076
4 0.03058
1 0.54322
2 0.12922
3 0.26827
4 0.05930
1 0.46335
2 0.03738
3 0.05085
4 0.44842
1 0.82770
2 0.03285
3 0.09028
4 0.04917
1 0.53641
2 0.01440
3 0.05549
4 0.39370
1 0.35763
2 0.29700
3 0.29948
4 0.04589
1 0.33742
2 0.10239
3 0.27494
4 0.28525
1 0.47558
2 0.00826
3 0.43606
4 0.08010
1 0.68442
2 0.04539
3 0.24240
4 0.02779
1 0.49067
2 0.01374
3 0.05503
4 0.44055
1 0.44768
2 0.02013
3 0.04923
4 0.48295
1 0.58532
2 0.03945
3 0.00858
4 0.36665
1 0.45850
2 0.07851
3 0.21431
4 0.24869
1 0.96703
2 0.00071
3 0.00018
4 0.03208
1 0.43026
2 0.05866
3 0.40870
4 0.10238
1 0.66738
2 0.07765
3 0.03630
4 0.21867
1 0.20742
2 0.00971
3 0.64005
4 0.14282
1 0.45107
2 0.00757
3 0.00364
4 0.53772
1 0.81375
2 0.02858
3 0.01773
4 0.13994
1 0.74523
2 0.01398
3 0.03352
4 0.20727
1 0.18453
2 0.60913
3 0.16300
4 0.04334
1 0.88327
2 0.04146
3 0.02099
4 0.05428
1 0.58928
2 0.01356
3 0.37413
4 0.02304
1 0.65484
2 0.03777
3 0.19375
4 0.11364
1 0.40297
2 0.00607
3 0.52466
4 0.06631
1 0.93867
2 0.01107
3 0.00197
4 0.04830
1 0.20015
2 0.71523
3 0.06737
4 0.01726
1 0.34151
2 0.01744
3 0.02343
4 0.61762
1 0.25703
2 0.02094
3 0.59234
4 0.12969
1 0.43663
2 0.01241
3 0.00220
4 0.54876
1 0.24064
2 0.08760
3 0.61042
4 0.06133
1 0.07786
2 0.02207
3 0.88113
4 0.01894
1 0.49934
2 0.02231
3 0.03375
4 0.44460
1 0.14071
2 0.28441
3 0.21080
4 0.36407
1 0.75144
2 0.03961
3 0.02336
4 0.18559
1 0.61972
2 0.10936
3 0.11426
4 0.15667
1 0.72524
2 0.04032
3 0.01604
4 0.21840
1 0.38844
2 0.01292
3 0.00210
4 0.59654
1 0.43052
2 0.06557
3 0.43805
4 0.06587
1 0.32180
2 0.01021
3 0.00185
4 0.66614
1 0.68500
2 0.03529
3 0.03850
4 0.24120
1 0.56360
2 0.09827
3 0.29430
4 0.04383
1 0.99518
2 0.00224
3 0.00201
4 0.00056
1 0.99273
2 0.00238
3 0.00071
4 0.00418
1 0.68894
2 0.08654
3 0.16499
4 0.05953
1 0.59890
2 0.06784
3 0.03566
4 0.29760
1 0.68886
2 0.22725
3 0.06424
4 0.01965
1 0.75570
2 0.03334
3 0.13981
4 0.07115
1 0.50366
2 0.07913
3 0.06844
4 0.34876
1 0.90238
2 0.02899
3 0.01250
4 0.05613
1 0.14266
2 0.09069
3 0.72653
4 0.04012
1 0.96004
2 0.00537
3 0.01154
4 0.02304
1 0.97654
2 0.00737
3 0.00588
4 0.01021
1 0.99363
2 0.00255
3 0.00041
4 0.00342
1 0.65790
2 0.08438
3 0.03821
4 0.21951
1 0.95477
2 0.01260
3 0.02609
4 0.00654
1 0.36580
2 0.05450
3 0.29330
4 0.28640
1 0.16790
2 0.01084
3 0.19143
4 0.62983
1 0.74282
2 0.06567
3 0.03970
4 0.15182
1 0.33731
2 0.02229
3 0.26457
4 0.37583
1 0.57247
2 0.08726
3 0.06685
4 0.27342
1 0.41756
2 0.13175
3 0.36647
4 0.08423
1 0.37084
2 0.00366
3 0.00110
4 0.62440
1 0.63261
2 0.09482
3 0.16979
4 0.10279
1 0.91452
2 0.02156
3 0.04051
4 0.02341
1 0.57102
2 0.05207
3 0.32733
4 0.04959
1 0.95792
2 0.00959
3 0.02370
4 0.00879
1 0.50292
2 0.10727
3 0.31040
4 0.07941
1 0.69453
2 0.04064
3 0.02461
4 0.24022
1 0.94506
2 0.02530
3 0.00325
4 0.02639
1 0.92420
2 0.04121
3 0.01512
4 0.01948
1 0.69669
2 0.00712
3 0.28293
4 0.01326
1 0.51671
2 0.08627
3 0.36655
4 0.03047
1 0.91616
2 0.01282
3 0.02740
4 0.04363
1 0.72822
2 0.04622
3 0.08753
4 0.13804
1 0.52235
2 0.04975
3 0.11611
4 0.31179
1 0.62216
2 0.09659
3 0.18791
4 0.09333
1 0.41280
2 0.07099
3 0.20933
4 0.30689
1 0.91380
2 0.01562
3 0.00279
4 0.06779
1 0.67264
2 0.06429
3 0.24970
4 0.01337
1 0.50782
2 0.07438
3 0.41691
4 0.00089
1 0.41559
2 0.50492
3 0.07709
4 0.00240
1 0.97456
2 0.01001
3 0.00207
4 0.01335
1 0.96818
2 0.00910
3 0.00737
4 0.01535
1 0.37106
2 0.17600
3 0.26747
4 0.18547
1 0.67983
2 0.22907
3 0.06821
4 0.02289
1 0.44472
2 0.00451
3 0.24119
4 0.30958
1 0.60118
2 0.10337
3 0.02714
4 0.26831
1 0.84918
2 0.01705
3 0.07709
4 0.05668
1 0.56017
2 0.23083
3 0.11855
4 0.09045
1 0.43518
2 0.02170
3 0.09385
4 0.44927
1 0.41209
2 0.02201
3 0.22934
4 0.33655
1 0.48325
2 0.14025
3 0.36932
4 0.00718
1 0.45654
2 0.05533
3 0.42742
4 0.06071
1 0.42964
2 0.08702
3 0.00604
4 0.47730
1 0.65619
2 0.24004
3 0.07515
4 0.02862
1 0.30299
2 0.22969
3 0.32432
4 0.14300
1 0.83099
2 0.04180
3 0.07643
4 0.05078
1 0.86690
2 0.00019
3 0.00010
4 0.13281
1 0.79533
2 0.09480
3 0.03976
4 0.07010
1 0.07571
2 0.00222
3 0.10505
4 0.81702
1 0.40623
2 0.00290
3 0.00645
4 0.58442
1 0.77919
2 0.02260
3 0.08262
4 0.11559
1 0.51761
2 0.03335
3 0.06328
4 0.38575
1 0.16472
2 0.72507
3 0.09669
4 0.01351
1 0.35389
2 0.00854
3 0.00268
4 0.63489
1 0.92007
2 0.02062
3 0.00690
4 0.05242
1 0.40502
2 0.01079
3 0.00350
4 0.58069
1 0.45329
2 0.00486
3 0.00629
4 0.53556
1 0.89663
2 0.00125
3 0.00028
4 0.10184
1 0.48106
2 0.09292
3 0.39223
4 0.03380
1 0.29495
2 0.64289
3 0.01149
4 0.05068
1 0.12860
2 0.20689
3 0.34778
4 0.31672
1 0.84862
2 0.03478
3 0.00888
4 0.10773
1 0.95478
2 0.01405
3 0.00763
4 0.02355
1 0.54055
2 0.28700
3 0.10679
4 0.06566
1 0.44155
2 0.07960
3 0.12898
4 0.34987
1 0.71000
2 0.02933
3 0.02340
4 0.23728
1 0.40641
2 0.10048
3 0.23036
4 0.26275
1 0.53046
2 0.07550
3 0.16811
4 0.22593
1 0.34505
2 0.01551
3 0.00411
4 0.63533
1 0.46406
2 0.02627
3 0.04265
4 0.46701
1 0.23211
2 0.00625
3 0.61990
4 0.14174
1 0.97543
2 0.00835
3 0.00222
4 0.01400
1 0.75347
2 0.02982
3 0.15671
4 0.06000
1 0.61199
2 0.03103
3 0.06409
4 0.29289
1 0.38845
2 0.00627
3 0.00429
4 0.60099
1 0.88698
2 0.03055
3 0.00732
4 0.07516
1 0.40427
2 0.01512
3 0.05182
4 0.52879
1 0.62117
2 0.09062
3 0.03719
4 0.25102
1 0.51218
2 0.16268
3 0.10917
4 0.21597
1 0.77232
2 0.04930
3 0.01408
4 0.16431
1 0.81540
2 0.17304
3 0.01019
4 0.00136
1 0.80215
2 0.03471
3 0.09874
4 0.06440
1 0.85948
2 0.03353
3 0.02570
4 0.08129
1 0.55983
2 0.05717
3 0.10432
4 0.27868
1 0.73204
2 0.05616
3 0.00840
4 0.20341
1 0.98372
2 0.00352
3 0.00862
4 0.00414
1 0.73458
2 0.05980
3 0.01473
4 0.19089
1 0.52466
2 0.00021
3 0.00008
4 0.47505
1 0.63011
2 0.05721
3 0.17272
4 0.13997
1 0.56576
2 0.28088
3 0.09486
4 0.05850
1 0.31789
2 0.57910
3 0.07957
4 0.02344
1 0.49319
2 0.05123
3 0.42800
4 0.02758
1 0.41292
2 0.08385
3 0.30523
4 0.19800
1 0.52412
2 0.09901
3 0.35365
4 0.02322
1 0.88060
2 0.01830
3 0.06928
4 0.03182
1 0.49820
2 0.08710
3 0.24147
4 0.17322
1 0.45557
2 0.08195
3 0.22467
4 0.23780
1 0.55923
2 0.10048
3 0.25337
4 0.08691
1 0.48510
2 0.12258
3 0.15097
4 0.24135
1 0.60975
2 0.08705
3 0.13843
4 0.16477
1 0.88076
2 0.02137
3 0.01774
4 0.08012
1 0.56051
2 0.27974
3 0.09714
4 0.06261
1 0.25873
2 0.07586
3 0.59602
4 0.06938
1 0.97310
2 0.00839
3 0.00809
4 0.01042
1 0.50667
2 0.03875
3 0.06269
4 0.39189
1 0.91606
2 0.02132
3 0.03033
4 0.03230
1 0.96318
2 0.01483
3 0.01543
4 0.00656
1 0.94526
2 0.01076
3 0.00436
4 0.03961
1 0.15161
2 0.32724
3 0.18979
4 0.33136
1 0.95983
2 0.00998
3 0.00274
4 0.02745
1 0.98828
2 0.00303
3 0.00102
4 0.00768
1 0.67463
2 0.05859
3 0.23305
4 0.03373
1 0.45456
2 0.08538
3 0.23522
4 0.22483
1 0.74146
2 0.02295
3 0.02760
4 0.20799
1 0.47969
2 0.09159
3 0.28043
4 0.14829
1 0.60006
2 0.06134
3 0.07928
4 0.25932
1 0.24725
2 0.48629
3 0.02530
4 0.24116
1 0.25999
2 0.05669
3 0.57547
4 0.10785
1 0.35269
2 0.00781
3 0.05853
4 0.58096
1 0.28547
2 0.00845
3 0.00215
4 0.70393
1 0.25844
2 0.00017
3 0.01220
4 0.72919
1 0.73566
2 0.05648
3 0.09091
4 0.11695
1 0.49302
2 0.08779
3 0.26224
4 0.15695
1 0.66643
2 0.13393
3 0.03099
4 0.16865
1 0.86276
2 0.00038
3 0.00383
4 0.13303
1 0.30903
2 0.13698
3 0.34093
4 0.21307
1 0.39381
2 0.03260
3 0.52996
4 0.04362
1 0.45992
2 0.10815
3 0.38470
4 0.04723
1 0.83576
2 0.01776
3 0.10446
4 0.04203
1 0.36698
2 0.07868
3 0.37484
4 0.17949
1 0.52618
2 0.07924
3 0.17395
4 0.22063
1 0.99279
2 0.00405
3 0.00199
4 0.00118
1 0.17639
2 0.49640
3 0.20353
4 0.12368
1 0.18218
2 0.00170
3 0.80331
4 0.01282
1 0.33050
2 0.01039
3 0.18844
4 0.47067
1 0.81193
2 0.04958
3 0.08198
4 0.05651
1 0.47866
2 0.08138
3 0.26272
4 0.17723
1 0.85469
2 0.02188
3 0.03597
4 0.08746
1 0.96700
2 0.00698
3 0.01514
4 0.01088
1 0.92163
2 0.01775
3 0.00886
4 0.05176
1 0.73091
2 0.06986
3 0.05526
4 0.14397
1 0.87106
2 0.00702
3 0.00173
4 0.12019
1 0.91081
2 0.02307
3 0.01617
4 0.04996
1 0.53296
2 0.11293
3 0.26975
4 0.08436
1 0.35533
2 0.00540
3 0.15031
4 0.48895
1 0.98956
2 0.00238
3 0.00261
4 0.00545
1 0.44901
2 0.01348
3 0.00997
4 0.52754
1 0.45403
2 0.10548
3 0.21970
4 0.22079
1 0.85544
2 0.03585
3 0.03721
4 0.07150
1 0.77692
2 0.04826
3 0.02161
4 0.15320
1 0.89671
2 0.02102
3 0.04700
4 0.03527
1 0.66224
2 0.23986
3 0.07070
4 0.02720
1 0.74307
2 0.05117
3 0.05110
4 0.15466
1 0.58613
2 0.07902
3 0.29878
4 0.03608
1 0.90678
2 0.01068
3 0.00733
4 0.07522
1 0.42858
2 0.01793
3 0.53543
4 0.01806
1 0.70621
2 0.07078
3 0.05604
4 0.16697
1 0.66582
2 0.23635
3 0.07071
4 0.02712
1 0.49076
2 0.07309
3 0.15608
4 0.28007
1 0.60955
2 0.01568
3 0.26609
4 0.10868
1 0.47036
2 0.03502
3 0.05022
4 0.44440
1 0.15523
2 0.73253
3 0.09987
4 0.01238
1 0.83676
2 0.01899
3 0.12471
4 0.01954
1 0.73522
2 0.05579
3 0.01217
4 0.19682
1 0.48875
2 0.01049
3 0.00237
4 0.49838
1 0.06283
2 0.09507
3 0.67872
4 0.16338
1 0.39103
2 0.01004
3 0.00296
4 0.59597
1 0.56305
2 0.28564
3 0.09254
4 0.05877
1 0.99498
2 0.00264
3 0.00058
4 0.00180
1 0.56589
2 0.09682
3 0.18580
4 0.15149
1 0.93887
2 0.02690
3 0.02150
4 0.01272
1 0.41622
2 0.09670
3 0.37752
4 0.10956
1 0.62837
2 0.04835
3 0.07640
4 0.24688
1 0.70657
2 0.07076
3 0.01020
4 0.21247
1 0.38958
2 0.08264
3 0.06699
4 0.46080
1 0.24387
2 0.00349
3 0.66854
4 0.08410
1 0.39607
2 0.01596
3 0.48480
4 0.10316
1 0.86283
2 0.02704
3 0.01707
4 0.09306
1 0.46530
2 0.10142
3 0.28399
4 0.14928
1 0.49604
2 0.00015
3 0.00008
4 0.50374
1 0.47917
2 0.09227
3 0.39438
4 0.03418
1 0.65941
2 0.04144
3 0.05093
4 0.24822
1 0.92576
2 0.01339
3 0.00369
4 0.05716
1 0.95846
2 0.00714
3 0.00868
4 0.02573
1 0.09961
2 0.70595
3 0.17268
4 0.02176
1 0.47166
2 0.00571
3 0.03164
4 0.49099
1 0.41703
2 0.09969
3 0.36439
4 0.11889
1 0.99220
2 0.00201
3 0.00535
4 0.00043
1 0.68664
2 0.04015
3 0.21452
4 0.05870
1 0.45378
2 0.03101
3 0.03614
4 0.47907
1 0.54079
2 0.02854
3 0.03232
4 0.39836
1 0.09071
2 0.46996
3 0.33701
4 0.10232
1 0.80946
2 0.03261
3 0.06022
4 0.09771
1 0.56858
2 0.09068
3 0.02542
4 0.31532
1 0.51208
2 0.00020
3 0.00008
4 0.48764
1 0.37742
2 0.00460
3 0.20076
4 0.41722
1 0.90498
2 0.01977
3 0.04302
4 0.03223
1 0.66322
2 0.07577
3 0.02188
4 0.23913
1 0.70769
2 0.09585
3 0.02418
4 0.17228
1 0.99191
2 0.00331
3 0.00035
4 0.00443
1 0.57004
2 0.10749
3 0.19576
4 0.12672
1 0.11429
2 0.17119
3 0.61945
4 0.09507
1 0.60395
2 0.05185
3 0.06826
4 0.27593
1 0.61895
2 0.08461
3 0.03514
4 0.26130
1 0.49335
2 0.02618
3 0.03221
4 0.44826
1 0.97795
2 0.01071
3 0.00163
4 0.00971
1 0.52329
2 0.00029
3 0.00032
4 0.47610
1 0.37959
2 0.03032
3 0.03518
4 0.55491
1 0.62272
2 0.03282
3 0.26813
4 0.07633
1 0.40756
2 0.08011
3 0.41042
4 0.10191
1 0.40822
2 0.00655
3 0.00227
4 0.58295
1 0.67674
2 0.11135
3 0.11318
4 0.09873
1 0.48194
2 0.09181
3 0.39187
4 0.03438
1 0.90065
2 0.02383
3 0.00465
4 0.07087
1 0.69975
2 0.01320
3 0.00854
4 0.27852
1 0.32622
2 0.00825
3 0.02831
4 0.63723
1 0.90740
2 0.01113
3 0.03264
4 0.04883
1 0.54483
2 0.08292
3 0.02282
4 0.34943
1 0.37440
2 0.10852
3 0.22470
4 0.29239
1 0.92515
2 0.02577
3 0.01488
4 0.03420
1 0.00955
2 0.00005
3 0.00019
4 0.99022
1 0.46297
2 0.00946
3 0.00230
4 0.52527
1 0.41444
2 0.08169
3 0.39951
4 0.10435
1 0.97525
2 0.00942
3 0.00367
4 0.01166
1 0.42201
2 0.05612
3 0.43131
4 0.09056
1 0.47555
2 0.15630
3 0.07451
4 0.29363
1 0.61218
2 0.08372
3 0.02712
4 0.27697
1 0.40992
2 0.00964
3 0.02505
4 0.55540
1 0.26745
2 0.00617
3 0.00122
4 0.72515
1 0.77513
2 0.03899
3 0.07556
4 0.11033
1 0.35888
2 0.01183
3 0.03273
4 0.59655
1 0.54453
2 0.01242
3 0.18092
4 0.26213
1 0.98694
2 0.00211
3 0.00267
4 0.00828
1 0.81300
2 0.01712
3 0.12858
4 0.04130
1 0.49491
2 0.09379
3 0.35750
4 0.05380
1 0.69099
2 0.03287
3 0.24159
4 0.03456
1 0.45403
2 0.03769
3 0.04245
4 0.46583
1 0.94839
2 0.01201
3 0.00315
4 0.03644
1 0.31208
2 0.30556
3 0.32892
4 0.05344
1 0.22927
2 0.07813
3 0.54434
4 0.14826
1 0.40194
2 0.06992
3 0.45589
4 0.07224
1 0.46921
2 0.00804
3 0.44847
4 0.07428
1 0.12684
2 0.35873
3 0.00786
4 0.50656
1 0.30024
2 0.02698
3 0.00101
4 0.67177
1 0.76226
2 0.06500
3 0.09320
4 0.07955
1 0.54319
2 0.12529
3 0.17376
4 0.15776
1 0.88955
2 0.03569
3 0.04845
4 0.02631
1 0.69251
2 0.10246
3 0.15658
4 0.04845
1 0.81882
2 0.01623
3 0.12740
4 0.03755
1 0.24419
2 0.41049
3 0.26267
4 0.08265
1 0.51103
2 0.00949
3 0.40074
4 0.07873
1 0.98385
2 0.01401
3 0.00175
4 0.00038
1 0.42217
2 0.03518
3 0.48505
4 0.05760
1 0.24715
2 0.07462
3 0.19601
4 0.48222
1 0.37665
2 0.01364
3 0.47450
4 0.13521
1 0.13967
2 0.55652
3 0.10233
4 0.20148
1 0.39254
2 0.01766
3 0.00196
4 0.58784
1 0.55643
2 0.28842
3 0.09611
4 0.05904
1 0.96381
2 0.01256
3 0.00533
4 0.01830
1 0.98838
2 0.00429
3 0.00089
4 0.00644
1 0.94222
2 0.01003
3 0.03479
4 0.01296
1 0.78935
2 0.01184
3 0.05709
4 0.14171
1 0.67844
2 0.00140
3 0.25171
4 0.06844
1 0.47897
2 0.09443
3 0.39353
4 0.03307
1 0.78129
2 0.01180
3 0.06760
4 0.13932
1 0.51903
2 0.07405
3 0.02235
4 0.38457
1 0.55119
2 0.09409
3 0.26262
4 0.09210
1 0.59946
2 0.09828
3 0.02935
4 0.27292
1 0.27625
2 0.03436
3 0.57388
4 0.11550
1 0.57537
2 0.01078
3 0.10597
4 0.30787
1 0.53200
2 0.02397
3 0.04188
4 0.40215
1 0.48937
2 0.02500
3 0.00264
4 0.48298
1 0.81828
2 0.05598
3 0.07428
4 0.05146
1 0.79253
2 0.03920
3 0.00995
4 0.15831
1 0.49343
2 0.01918
3 0.11284
4 0.37456
1 0.90328
2 0.01204
3 0.01930
4 0.06538
1 0.27852
2 0.01356
3 0.55866
4 0.14925
1 0.95583
2 0.00715
3 0.02667
4 0.01035
1 0.33501
2 0.01338
3 0.00424
4 0.64737
1 0.42048
2 0.10240
3 0.30556
4 0.17155
1 0.71681
2 0.06435
3 0.01520
4 0.20364
1 0.53490
2 0.05088
3 0.06014
4 0.35409
1 0.90122
2 0.01269
3 0.04449
4 0.04159
1 0.60678
2 0.08828
3 0.02730
4 0.27764
1 0.49535
2 0.11457
3 0.33126
4 0.05883
1 0.92632
2 0.01589
3 0.03435
4 0.02344
1 0.93834
2 0.01210
3 0.04156
4 0.00801
1 0.00291
2 0.00145
3 0.03717
4 0.95847
1 0.49983
2 0.21650
3 0.08142
4 0.20225
1 0.73290
2 0.01435
3 0.24100
4 0.01176
1 0.39045
2 0.01063
3 0.00282
4 0.59610
1 0.32659
2 0.01237
3 0.06984
4 0.59120
1 0.91321
2 0.02079
3 0.00748
4 0.05852
1 0.93983
2 0.01644
3 0.00944
4 0.03428
1 0.34629
2 0.11191
3 0.30818
4 0.23363
1 0.91983
2 0.01528
3 0.01216
4 0.05273
1 0.52714
2 0.07698
3 0.19101
4 0.20486
1 0.28502
2 0.23470
3 0.35677
4 0.12351
1 0.98667
2 0.00602
3 0.00126
4 0.00605
1 0.46699
2 0.08607
3 0.35027
4 0.09667
1 0.53654
2 0.02511
3 0.11560
4 0.32275
1 0.86874
2 0.02083
3 0.07667
4 0.03376
1 0.86238
2 0.04526
3 0.02520
4 0.06715
1 0.53850
2 0.01990
3 0.14726
4 0.29434
1 0.49239
2 0.08862
3 0.27562
4 0.14337
1 0.89743
2 0.01072
3 0.00082
4 0.09103
1 0.83743
2 0.03144
3 0.02681
4 0.10431
1 0.57435
2 0.10827
3 0.02822
4 0.28916
1 0.33080
2 0.01669
3 0.00210
4 0.65040
1 0.89569
2 0.01301
3 0.00736
4 0.08394
1 0.40649
2 0.00619
3 0.16366
4 0.42366
1 0.55573
2 0.07155
3 0.01847
4 0.35424
1 0.46407
2 0.09465
3 0.30873
4 0.13254
1 0.23861
2 0.07869
3 0.41316
4 0.26954
1 0.86487
2 0.01708
3 0.05953
4 0.05852
1 0.87949
2 0.02250
3 0.01795
4 0.08006
1 0.42711
2 0.08451
3 0.24190
4 0.24648
1 0.96102
2 0.02954
3 0.00609
4 0.00334
1 0.90143
2 0.08969
3 0.00552
4 0.00336
1 0.97208
2 0.00735
3 0.00575
4 0.01483
1 0.42923
2 0.02193
3 0.15904
4 0.38980
1 0.38001
2 0.02034
3 0.57063
4 0.02903
1 0.90855
2 0.02315
3 0.00822
4 0.06007
1 0.68235
2 0.02749
3 0.13869
4 0.15147
1 0.45788
2 0.08982
3 0.30113
4 0.15117
1 0.51834
2 0.08398
3 0.30448
4 0.09320
1 0.86373
2 0.04596
3 0.01227
4 0.07804
1 0.52570
2 0.06915
3 0.18345
4 0.22170
1 0.69502
2 0.11396
3 0.03192
4 0.15910
1 0.32795
2 0.01707
3 0.00920
4 0.64577
1 0.75135
2 0.13630
3 0.06530
4 0.04705
1 0.52993
2 0.03229
3 0.04984
4 0.38794
1 0.94706
2 0.01417
3 0.00976
4 0.02901
1 0.56724
2 0.10315
3 0.08138
4 0.24822
1 0.19721
2 0.21462
3 0.34644
4 0.24173
1 0.44404
2 0.08446
3 0.26283
4 0.20867
1 0.92729
2 0.00361
3 0.05609
4 0.01301
1 0.92492
2 0.01987
3 0.02773
4 0.02747
1 0.98183
2 0.00431
3 0.00342
4 0.01043
1 0.32666
2 0.01184
3 0.00123
4 0.66027
1 0.44597
2 0.04970
3 0.23711
4 0.26721
1 0.90941
2 0.01665
3 0.03742
4 0.03653
1 0.92525
2 0.01094
3 0.01452
4 0.04930
1 0.54680
2 0.02841
3 0.04174
4 0.38305
1 0.91991
2 0.01186
3 0.01462
4 0.05360
1 0.94502
2 0.02198
3 0.03198
4 0.00102
1 0.28575
2 0.01994
3 0.00144
4 0.69286
1 0.45834
2 0.08189
3 0.16794
4 0.29183
1 0.85977
2 0.02347
3 0.03595
4 0.08081
1 0.58889
2 0.11712
3 0.02563
4 0.26835
1 0.34334
2 0.18255
3 0.24766
4 0.22646
1 0.44382
2 0.08133
3 0.27126
4 0.20359
1 0.39186
2 0.09475
3 0.34440
4 0.16899
1 0.69192
2 0.05394
3 0.06183
4 0.19231
1 0.94090
2 0.01217
3 0.00991
4 0.03701
1 0.53461
2 0.03617
3 0.19747
4 0.23176
1 0.33776
2 0.03711
3 0.04411
4 0.58102
1 0.53446
2 0.15906
3 0.17189
4 0.13459
1 0.49745
2 0.10074
3 0.25957
4 0.14224
1 0.95617
2 0.01002
3 0.02069
4 0.01312
1 0.79958
2 0.03910
3 0.02855
4 0.13277
1 0.73170
2 0.05756
3 0.04949
4 0.16125
1 0.39610
2 0.05263
3 0.19690
4 0.35437
1 0.95686
2 0.01550
3 0.00171
4 0.02593
1 0.62302
2 0.26026
3 0.08723
4 0.02949
1 0.46777
2 0.07695
3 0.27867
4 0.17661
1 0.96338
2 0.00943
3 0.00240
4 0.02479
1 0.65095
2 0.24323
3 0.07504
4 0.03078
1 0.67253
2 0.03534
3 0.16691
4 0.12523
1 0.90286
2 0.09274
3 0.00184
4 0.00255
1 0.60746
2 0.10179
3 0.02665
4 0.26410
1 0.78697
2 0.07408
3 0.07133
4 0.06763
1 0.98411
2 0.00383
3 0.00692
4 0.00514
1 0.60719
2 0.04573
3 0.27248
4 0.07460
1 0.10244
2 0.29668
3 0.30054
4 0.30034
1 0.52100
2 0.10733
3 0.28042
4 0.09126
1 0.29062
2 0.54509
3 0.13290
4 0.03139
1 0.56314
2 0.28489
3 0.09265
4 0.05932
1 0.40526
2 0.01753
3 0.01722
4 0.55999
1 0.08576
2 0.02531
3 0.05492
4 0.83401
1 0.53076
2 0.02471
3 0.03738
4 0.40715
1 0.61717
2 0.11598
3 0.15798
4 0.10886
1 0.54880
2 0.28060
3 0.10435
4 0.06625
1 0.87757
2 0.02702
3 0.01431
4 0.08110
1 0.86918
2 0.01764
3 0.01324
4 0.09993
1 0.55694
2 0.28588
3 0.09771
4 0.05946
1 0.47684
2 0.09317
3 0.39645
4 0.03353
1 0.32311
2 0.00606
3 0.00209
4 0.66874
1 0.52406
2 0.07608
3 0.32219
4 0.07767
1 0.55125
2 0.28433
3 0.10067
4 0.06375
1 0.08975
2 0.31608
3 0.48724
4 0.10693
1 0.83048
2 0.00699
3 0.13470
4 0.02783
1 0.41689
2 0.09091
3 0.24565
4 0.24655
1 0.93735
2 0.01746
3 0.00291
4 0.04228
1 0.90693
2 0.01747
3 0.00403
4 0.07157
1 0.42407
2 0.05724
3 0.49636
4 0.02234
1 0.94774
2 0.01140
3 0.02744
4 0.01342
1 0.88462
2 0.00018
3 0.00009
4 0.11511
1 0.30830
2 0.03012
3 0.61785
4 0.04372
1 0.81578
2 0.03861
3 0.06549
4 0.08011
1 0.78499
2 0.03170
3 0.04149
4 0.14182
1 0.97464
2 0.00642
3 0.00283
4 0.01611
1 0.97170
2 0.00501
3 0.00312
4 0.02016
1 0.97277
2 0.00828
3 0.00205
4 0.01690
1 0.26986
2 0.00875
3 0.00642
4 0.71497
1 0.40873
2 0.20946
3 0.17065
4 0.21116
1 0.71335
2 0.01026
3 0.02196
4 0.25443
1 0.86815
2 0.02658
3 0.04066
4 0.06460
1 0.62563
2 0.11676
3 0.02429
4 0.23332
1 0.31979
2 0.01029
3 0.00145
4 0.66847
1 0.47127
2 0.01239
3 0.01393
4 0.50241
1 0.62591
2 0.06302
3 0.17499
4 0.13608
1 0.97744
2 0.00722
3 0.01192
4 0.00342
1 0.41754
2 0.06807
3 0.47707
4 0.03732
1 0.55848
2 0.28056
3 0.10098
4 0.05997
1 0.12754
2 0.01295
3 0.82347
4 0.03604
1 0.92027
2 0.01631
3 0.04981
4 0.01362
1 0.37557
2 0.01112
3 0.00332
4 0.60999
1 0.42305
2 0.00393
3 0.37789
4 0.19513
1 0.75929
2 0.05098
3 0.04802
4 0.14170
1 0.89986
2 0.00256
3 0.00019
4 0.09739
1 0.67041
2 0.07516
3 0.03432
4 0.22011
1 0.01769
2 0.00605
3 0.18459
4 0.79167
